Show,A,Z,N,symb,symb A,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,Total BE MeV,atomic mass, unc, mass excess,unc
0,58,27,31,Co,Co 58,,,0, ,2+, ,70.86,6,d,6122304,5184,EC+B+,100, , , , , , , , ,4.044, ,0.23, ,381.586,1107,-11834.64,121,-6714.45,154,2307.955,121,8572.91,118,6954.29,112,8738.969,20,506.860202,57935751.429,1245,-59847.158,1160
2,58,28,30,Ni,Ni 58,3.7757,20,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-8561.019,443,-20991.18,45,-6399.16,35,-381.586,1218,12216.23,50,8172.15,43,8732.059,6,506.459422,57935341.78,400,-60228.744,373
0,58,29,29,Cu,Cu 58,,,0, ,1+, ,3.204,7,s,3.204,0.007,EC+B+,100, , , , , , , ,0,0.52, , , ,-9368.981,50002,-27189,200,-6082.69,56,8561.019,688,12430.16,63,2872.86,67,8570.967,10,497.116086,57944532.413,621,-51667.725,578
0,58,30,28,Zn,Zn 58,,,0, ,0+, ,86.7,24,ms,0.0867,0.0024,EC+B+,100, ,ECP,3, , , , , , , , , ,-18759,304,-35360,403,-5445.35,50,9368.981,50,17820,206,2278.83,50,8395.944,862,486.964752,57954590.428,53678,-42298.744,50001
0,59,21,38,Sc,Sc 59,,,0, , , , , , , , ,B-,100, ,B-N, , , , , , , , , , ,15208,447,12736,447,-13435,805,,,3498,565,15672,640,7967,7,470.053,58988940,429,-10302,400
0,59,22,37,Ti,Ti 59,,,0, ,(5/2-), ,28.5,25,ms,0.0285,0.0025,B-,100, , , , , , , , , , , , ,12322,258,6821,219,-9584,361,-15208,447,2471,283,17923,447,8212,3,484.508,58972614,215,-25510,200
0,59,23,36,V,V 59,,,0, ,(5/2- 3/2-), ,97,2,ms,0.097,0.002,B-,100, ,B-N,0.03, , , , , , , , , ,10253.745,270218,6088.47,162,-10097.58,482,-12322.015,257,5501.58,185,14011,258,8407.555,2744,496.045745,58959385.659,173778,-37832.015,161874
0,59,24,35,Cr,Cr 59,,,0, ,(1/2-), ,0.74,28,s,0.74,0.28,B-,100, , , , , , , , , , , , ,7439.56,216380,-329.52,216,-8842.59,270,-10253.745,270,4165.28,216,14972.98,234,8568.087,3667,505.517133,58948377.81,232279,-48085.76,216367
0,59,25,34,Mn,Mn 59,,,0, ,5/2-, ,4.59,5,s,4.59,0.05,B-,100, , , , , , , , ,3.496, ,0.34, ,5139.485,2356,-1441.52,235,-8805.65,95,-7439.56,216,7769.08,4,10822.49,276,8680.921,39,512.174339,58940391.113,2500,-55525.32,2329
0,59,26,33,Fe,Fe 59,,,0, ,3/2-, ,44.49,9,d,3843936,777.6,B-,100, , , , , , , , ,-0.3358, , , ,1564.903,369,-8888.96,113,-7980.01,43,-5139.485,2356,6581.01,11,12126.22,272,8754.771,6,516.531489,58934873.649,380,-60664.805,355
2,59,27,32,Co,Co 59,3.7875,21,0, ,7/2-, ,STABLE, , , , , , , , , , , , , , ,4.627, ,0.42, ,-1073.002,194,-10072.28,20,-6942.21,34,-1564.904,548,10453.87,110,7363.57,35,8768.035,7,517.314065,58933193.656,448,-62229.709,418
0,59,28,31,Ni,Ni 59,,,0, ,3/2-, ,76000,5,Y,2398326374068.99,157784629872.96,EC+B+,100, , , , , , , , , , , , ,-4798.38,397,-17560.3,45,-6100.32,33,1073.002,561,8999.28,5,8598.52,111,8736.588,6,515.458692,58934345.571,402,-61156.707,374
0,59,29,30,Cu,Cu 59,,,0, ,3/2-, ,81.5,5,s,81.5,0.5,EC+B+,100, , , , , , , , ,1.891, ,-0.2, ,-9142.775,602,-22130.9,50,-4753.36,55,4798.38,66,12761.92,56,3418.55,39,8642,9,509.878,58939496.844,584,-56358.327,544
0,59,30,29,Zn,Zn 59,,,0, ,3/2-, ,178.6,18,ms,0.1786,0.0018,EC+B+,100, ,ECP,0.1,0.03, , , , , , , , ,-13455,170,-31747,300,-4304.62,96,9142.776,944,12988.12,50,2836.8,73,8473.777,13,499.952843,58949312.017,827,-47215.551,771
0,59,31,28,Ga,Ga 59,,,0, , ,LT,43, ,ns,4.3E-08, ,P, , , , , , , , , , , , , ,-17890,434,-34751,528,-4550,231,13455.551,170,18292,345,-1250,178,8232,3,485.688,58963757,183,-33760,170
0,59,32,27,Ge,Ge 59,,,0, , , ,13.3,17,ms,0.0133,0.0017,2P,0.2, ,EC+B+, , , , , , , , , , ,,,,,-3724,565,17890,435,16861,640,-381,500,7916,7,467.044,58982963,429,-15870,400
0,60,22,38,Ti,Ti 60,,,0, ,0+, ,22,2,ms,0.022,0.002,B-,100, ,B-2N, , ,B-N, , , , , , , ,10912,372,7431,341,-10857,500,-18278,583,4891,361,19316,500,8157,5,489.42,59976028,322,-22330,300
0,60,23,37,V,V 60,,,0, , , ,122,18,ms,0.122,0.018,B-,100, ,B-2N, , ,B-N, , , , , , , ,13427.621,293169,6772.49,309,-10814.61,627,-10911.956,372,3481.26,273,15021,298,8325.45,3669,499.527,59964313.29,236350,-33241.956,220159
0,60,24,36,Cr,Cr 60,,,0, ,0+, ,0.49,1,s,0.49,0.01,B-,100, ,B-N, , , , , , , , , , ,6298.361,193607,784.43,194,-9774.44,228,-13427.62,293,6655.13,290,16126.53,252,8536.205,3227,512.1723,59949898.146,207830,-46669.576,193593
0,60,25,35,Mn,Mn 60,,,0, ,1+, ,0.28,2,s,0.28,0.02,IT,100, ,B-,100, , , , , , , , , ,8445.079,4128,-374.45,236,-9237.97,177,-6298.362,194,5513.93,3,12171.15,216,8628.138,39,517.68828,59943136.576,2500,-52967.938,2329
0,60,26,34,Fe,Fe 60,,,0, ,0+, ,2620000,4,Y,82679146053431.1,1262277038983.68,B-,100, , , , , , , , , , , , ,237.293,3411,-7254.63,3,-8552.93,3,-8445.079,4,8819.53,3,13176.67,4,8755.851,57,525.35106,59934070.411,3659,-61413.017,3409
0,60,27,33,Co,Co 60,,,0, ,5+, ,1925.28,14,d,166344192,12096,B-,100, , , , , , , , ,3.799, ,0.44, ,2822.809,212,-8564.92,21,-7163.69,38,-237.292,3,7491.92,7,8274.47,38,8746.766,7,524.80596,59933815.667,455,-61650.309,424
1,60,28,32,Ni,Ni 60,3.8118,16,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-6127.982,1573,-16186.11,40,-6290.95,26,-2822.809,567,11387.73,5,9532.38,20,8780.774,6,526.84644,59930785.256,403,-64473.118,376
0,60,29,31,Cu,Cu 60,,,0, ,2+, ,23.7,4,m,1422,24,EC+B+,100, , , , , , , , ,1.2186, ,0.116, ,-4170.797,1629,-19200.9,171,-4729.65,162,6127.981,1661,10058.13,162,4477.4,157,8665.602,27,519.93612,59937363.916,1736,-58345.137,1618
0,60,30,30,Zn,Zn 60,,,0, ,0+, ,2.38,5,m,142.8,3,EC+B+,100, , , , , , , , , , , , ,-14584,200,-28486,170,-2691.72,54,4170.797,1713,15030.11,71,5104.98,41,8583.05,9,514.983,59941841.45,605,-54174.34,564
0,60,31,29,Ga,Ga 60,,,0, ,(2+), ,70,13,ms,0.07,0.013,EC+B+,100, ,B+P,1.6,0.7,B+A,0.023,0.02, , , , , ,-12501,361,-31792,447,-3372,201,14584.34,200,13902,263,-336,200,8327,3,499.62,59957498,215,-39590,200
0,60,32,28,Ge,Ge 60,,,0, ,0+,GT,110, ,ns,1.1E-07, ,EC+B+, , ,ECP, , , , , , , , , , ,-21620,500,,,-4125,500,12500,361,19291,500,619,345,8106,5,486.36,59970918,322,-27090,300
0,61,21,40,Sc,Sc 61,,,0, , ,GT,620, ,ns,6.2E-07, ,B-2N, , ,B-N, , ,B-, , , , , , , ,17281,721,15190,671,,,,,3088,781,,,7787,10,475.007,61001000,644,931,600
0,61,22,39,TI,TI 61,,,0, ,(1/2-), ,15,4,ms,0.015,0.004,B-,100, ,B-2N, , ,B-N, , , , , , , ,14157,979,8821,456,-11900,565,-17281,721,2091,500,19587,640,8057,7,491.477,60982448,429,-16350,400
0,61,23,38,V,V 61,,,0, ,(3/2- 5/2-), ,48.3,10,ms,0.0483,0.001,B-,100, ,B-N,10, ,B-2N, , , , , , , ,11968.8,899958,8091.83,915,-11935.47,1581,-14156.429,980,5335.79,921,15466,943,8276.439,14660,504.862779,60967250,960000,-30506.429,894234
0,61,24,37,Cr,Cr 61,,,0, ,(5/2-), ,237,11,ms,0.237,0.011,B-,100, ,B-N, , , , , , , , , , ,9266.893,101367,2421.39,101,-10984.51,276,-11968.8,900,3876.97,219,16522.24,242,8459.824,1661,516.049264,60954400.963,108793,-42475.229,101341
0,61,25,36,Mn,Mn 61,,,0, ,(5/2-), ,0.709,8,s,0.709,0.008,B-,100, , , , , , , , , , , , ,7178.372,3497,1599.58,4,-9753.59,81,-9266.893,101,6845.5,3,12361.52,194,8598.915,38,524.533815,60944452.544,2500,-51742.122,2329
0,61,26,35,Fe,Fe 61,,,0, ,(3/2-), ,5.98,6,m,358.8,3.6,B-,100, , , , , , , , , , , , ,3977.572,2742,-5341.5,264,-8820.71,282,-7178.372,3,5578.79,4,13241.53,4,8703.768,43,530.929848,60936746.244,2800,-58920.494,2608
0,61,27,34,Co,Co 61,,,0, ,7/2-, ,1.649,5,h,5936.4,18,B-,100, , , , , , , , , , , , ,1323.839,790,-6496.26,79,-7836.73,172,-3977.572,2742,9319.07,82,8774.02,3,8756.148,14,534.125028,60932476.145,908,-62898.066,846
1,61,28,33,Ni,Ni 61,3.8225,19,0, ,3/2-, ,STABLE, , , , , , , , , , , , , , ,-0.75002, ,0.162, ,-2237.845,966,-13948.09,157,-6464.98,26,-1323.839,927,7820.1,5,9860.57,22,8765.025,6,534.666525,60931054.945,405,-64221.905,378
0,61,29,32,Cu,Cu 61,,,0, ,3/2-, ,3.339,8,h,12020.4,28.8,EC+B+,100, , , , , , , , ,2.1083, ,-0.221, ,-5635.156,15903,-15881.04,105,-5063.41,104,2237.846,1025,11710.24,185,4799.91,97,8715.514,16,531.646354,60933457.371,1022,-61984.059,953
0,61,30,31,Zn,Zn 61,,,0, ,3/2-, ,89.1,2,s,89.1,0.2,EC+B+,100, , , , , , , , , , , , ,-9214.245,37679,-24830,201,-2689.99,16,5635.156,16,10245.88,16,5292.74,16,8610.309,261,525.228849,60939506.96,17068,-56348.903,15899
0,61,31,30,Ga,Ga 61,,,0, ,3/2-, ,167,3,ms,0.167,0.003,EC+B+,100, ,ECP,0.25, , , , , , , , , ,-13775,302,-28116,302,-2250.69,38,9214.244,41,15616,204,249.29,38,8446.431,623,515.232291,60949398.859,40787,-47134.659,37994
0,61,32,29,Ge,Ge 61,,,0, ,(3/2-), ,44,6,ms,0.044,0.006,EC+B+,100, ,ECP,62, , , , , , , , , ,-16459,424,-35961,500,-3234,361,13774.659,302,14341,424,1058,361,8208,5,500.688,60964187,322,-33360,300
0,62,22,40,TI,TI 62,,,0, ,0+,GT,620, ,ns,6.2E-07, ,B-, , ,B-N, , , , , , , , , , ,12977,499,9935,979,-13006,640,,,4221,565,20720,721,7995,6,495.69,61986581,429,-12500,400
0,62,23,39,V,V 62,,,0, , , ,33.6,23,ms,0.0336,0.0023,B-,100, ,B-N, , , , , , , , , , ,15419,333,8928,315,-13025,499,-12976,499,3041,943,16416,499,8192,5,507.904,61972650,320,-25476,298
0,62,24,38,Cr,Cr 62,,,0, ,0+, ,206,12,ms,0.206,0.012,B-,100, ,B-N, , , , , , , , , , ,7628.996,148244,2775.84,148,-12210,249,-15418.961,333,6491.05,179,17677.5,906,8428.069,2389,522.540278,61956097.451,158991,-40894.961,148099
0,62,25,37,Mn,Mn 62,,,0, ,(1+), ,92,13,ms,0.092,0.013,B-,100, ,B-N, , , , , , , , , , ,10354.091,7114,2325.22,7,-10547.12,90,-7628.996,148,4853.15,7,13337.7,102,8538.499,106,529.386938,61947907.386,7023,-48523.957,6542
0,62,26,36,Fe,Fe 62,,,0, ,0+, ,68,2,s,68,2,B-,100, , , , , , , , , , , , ,2546.235,18784,-4051.3,292,-9311.16,3,-10354.091,7,8028.87,4,14424.9,4,8692.882,45,538.958684,61936791.812,3000,-58878.048,2794
0,62,27,35,Co,Co 62,,,0, ,(2)+, ,1.54,10,m,92.4,6,B-,100, , , , , , , , , , , , ,5322.04,18570,-5273.69,19,-8021.64,19,-2546.234,19,6597.53,19,9792.76,19,8721.332,300,540.722584,61934058.317,19940,-61424.282,18575
1,62,28,34,Ni,Ni 62,3.8399,21,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-3958.896,475,-12833.58,95,-7016.13,42,-5322.041,19,10595.73,31,11137.23,73,8794.553,7,545.262286,61928344.871,470,-66746.323,439
0,62,29,33,Cu,Cu 62,,,0, ,1+, ,9.67,3,m,580.2,1.8,EC+B+,100, , , , , , , , ,-0.3796, ,-0.022, ,-1619.455,651,-14509.84,16,-5365.18,124,3958.897,782,8874.68,107,5854.49,56,8718.081,10,540.521022,61932594.921,694,-62787.426,647
0,62,30,32,Zn,Zn 62,,,0, ,0+, ,9.193,15,h,33094.8,54,EC+B+,100, , , , , , , , , , , , ,-9181.066,376,-22104.63,38,-3364.14,55,1619.454,9,12890.39,16,6472.88,105,8679.343,10,538.119266,61934333.477,670,-61167.972,625
0,62,31,31,Ga,Ga 62,,,0, ,0+, ,116.121,21,ms,0.116121,2.1E-05,EC+B+,100, ,ECP, , , , , , , , , , ,-10247,140,-26699,300,-2744.1,72,9181.066,9,12923.56,38,2926.97,16,8518.642,10,528.155804,61944189.757,694,-51986.906,647
0,62,32,30,Ge,Ge 62,,,0, ,0+, ,129,35,ms,0.129,0.035,EC+B+,100, ,ECP, , , , , , , , , , ,-17420,331,-32911,331,-1866,148,10246.906,140,16452,331,1895,145,8341,2,517.142,61955190,150,-41740,140
0,63,22,41,TI,TI 63,,,0, , ,GT,360, ,ns,3.6E-07, ,B-N, , ,B-, , , , , , , , , , ,16140,640,11655,582,,,,,1322,640,,,7889,8,497.007,62993827,537,-5750,500
0,63,23,40,V,V 63,,,0, ,7/2-, ,17,3,ms,0.017,0.003,B-,100, ,B-N,35, , , , , , , , , ,14117,537,10934,426,-14013,565,-16140,640,4485,499,16679,565,8133,6,512.379,62976500,429,-21890,400
0,63,24,39,Cr,Cr 63,,,0, ,1/2-, ,129,2,ms,0.129,0.002,B-,100, ,B-N, , , , , , , , , , ,10879.579,358092,4445.17,358,-12922,410,-14117.474,537,3183.83,387,17820,466,8344.828,5684,525.724164,62961344.384,384407,-36007.474,358073
0,63,25,38,Mn,Mn 63,,,0, ,5/2-, ,0.275,4,s,0.275,0.004,B-,100, ,B-N, , , , , , , , , , ,8748.568,5692,3919.68,5,-11479.95,162,-10879.579,358,6434.41,8,13281.06,148,8505.101,59,535.821363,62949664.675,4000,-46887.053,3726
0,63,26,37,Fe,Fe 63,,,0, ,(5/2-), ,6.1,6,s,6.1,0.6,B-,100, , , , , , , , , , , , ,6215.819,19067,-2282.66,19,-9974.78,216,-8748.568,6,4828.89,5,14400.63,8,8631.549,68,543.787587,62940272.7,4618,-55635.621,4302
0,63,27,36,Co,Co 63,,,0, ,7/2-, ,27.4,5,s,27.4,0.5,B-,100, , , , , , , , , , , , ,3661.335,18570,-3176.43,19,-8751.04,19,-6215.819,19,8498.48,26,10262.36,19,8717.795,295,549.221085,62933599.744,19941,-61851.44,18575
0,63,28,35,Ni,Ni 63,,,0, ,1/2-, ,101.2,15,Y,3193560908.62871,47335388.961888,B-,100, , , , , , , , , , , , ,66.977,15,-10796.67,48,-7272.89,43,-3661.335,19,6837.77,6,11377.46,19,8763.493,7,552.100059,62929669.139,472,-65512.775,440
2,63,29,34,Cu,Cu 63,3.8823,15,0, ,3/2-, ,STABLE, , , , , , , , , , , , , , ,2.22329, ,-0.211, ,-3366.355,1546,-12483.1,45,-5774.96,37,-66.977,622,10863.64,48,6122.4,6,8752.138,7,551.384694,62929597.236,472,-65579.752,440
0,63,30,33,Zn,Zn 63,,,0, ,3/2-, ,38.47,5,m,2308.2,3,EC+B+,100, , , , , , , , ,-0.28164, ,0.29, ,-5666.304,2033,-18297.81,162,-3481.61,156,3366.355,1622,9116.74,161,6714.94,162,8686.285,25,547.235955,62933211.167,1676,-62213.397,1561
0,63,31,32,Ga,Ga 63,,0,0, ,3/2-, ,32.4,5,s,32.4,0.5,EC+B+,100, , , , , , , , , , , , ,-9625.877,37283,-22878,140,-2613.68,141,5666.304,2033,12631.5,146,2668.09,145,8583.926,21,540.787338,62939294.195,1400,-56547.093,1304
0,63,32,31,Ge,Ge 63,,,0, ,3/2-, ,150,9,ms,0.15,0.009,EC+B+,100, , , , , , , , , , , , ,-13421,204,-30672,302,-2130.58,37,9625.877,37,13252,145,2223.28,37,8418.716,591,530.379108,62949628,40000,-46921.216,37260
0,63,33,30,As,As 63,,,0, ,3/2-,LT,43, ,ns,4.3E-08, ,P, , , , , , , , , , , , , ,,,,,-2165,263,13421.216,203,17251,361,-951,244,8193,3,516.159,62964036,215,-33500,200
0,64,22,42,Ti,Ti 64,,,0, ,0+,GT,620, ,ns,6.2E-07, ,B-2N, , ,B-N, , ,B-, , , , , , , ,15295,721,12794,721,,,,,3346,781,,,7818,9,500.352,63998900,644,-1025,600
0,64,23,41,V,V 64,,,0, ,(LE2), ,15,2,ms,0.015,0.002,B-,100, ,B-N, , , , , , , , , , ,17160,594,11616,537,-14693,640,-15295,721,2501,565,17859,640,8045,6,514.88,63982480,429,-16320,400
0,64,24,40,Cr,Cr 64,,,0, ,0+, ,43,1,ms,0.043,0.001,B-,100, ,B-N, , , , , , , , , , ,9509.277,439679,5335.98,440,-13575,532,-17159.757,594,5543.6,567,18879,594,8301.058,6870,531.267712,63964058,472000,-33479.757,439665
0,64,25,39,Mn,Mn 64,,,0, ,(1+), ,90,4,ms,0.09,0.004,B-,100, ,B-N,33,2, , , , , , , , ,11980.51,6140,4575.27,6,-12171.99,220,-9509.278,440,4173.3,5,14270.53,358,8437.417,55,539.994688,63953849.37,3800,-42989.035,3540
0,64,26,38,Fe,Fe 64,,,0, ,0+, ,2,2,s,2,0.2,B-,100, , , , , , , , , , , , ,4822.785,20625,-1189.42,19,-10724.88,194,-11980.509,6,7405.24,7,15371.46,6,8612.388,78,551.192832,63940987.763,5386,-54969.544,5017
0,64,27,37,Co,Co 64,,,0, ,1+, ,0.3,3,s,0.3,0.03,B-,100, , , , , , , , , , , , ,7306.592,20000,-2350.87,20,-9249.31,20,-4822.785,21,6012.21,27,11445.68,20,8675.52,313,555.23328,63935810.291,21476,-59792.329,20006
0,64,28,36,Ni,Ni 64,3.8572,23,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1674.376,225,-9590.49,20,-8110.82,3,-7306.592,20,9657.46,20,12536.45,19,8777.461,7,561.757504,63927966.341,510,-67098.921,475
0,64,29,35,Cu,Cu 64,,,0, ,1+, ,12.701,2,h,45723.6,7.2,EC+B+,61.5,0.3,B-,38.5,0.3, , , , ,-0.217, , , ,579.469,650,-11282.47,155,-6199.15,39,1674.376,653,7916.11,10,7200.74,10,8739.075,7,559.3008,63929763.857,481,-65424.545,448
2,64,30,34,Zn,Zn 64,3.9283,15,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-7171.194,1483,-17528.24,146,-3955.81,67,-579.469,787,11861.93,148,7713.23,65,8735.905,10,559.09792,63929141.772,694,-66004.014,647
0,64,31,33,Ga,Ga 64,,0,0, ,0+, ,2.627,12,m,157.62,0.72,EC+B+,100, , , , , , , , , , , , ,-4517.325,3991,-19982.92,37,-2912.6,215,7171.193,1569,10357.05,193,3908.39,206,8611.631,22,551.144384,63936840.365,1533,-58832.821,1429
0,64,32,32,Ge,Ge 64,,,0, ,0+, ,63.7,25,s,63.7,2.5,EC+B+,100, , , , , , , , , , , , ,-14783,203,-28887,200,-2566.07,4,4517.325,4,15465.6,37,5057.37,4,8528.823,58,545.844672,63941689.913,4000,-54315.496,3726
0,64,33,31,As,As 64,,,0, , , ,18,+43-7,ms,0.018, ,EC+B+,100, , , , , , , , , , , , ,-12832,543,,,-2367,285,14783.496,203,14103,285,-100,200,8286,3,530.304,63957560,218,-39532,203
0,64,34,30,Se,Se 64,,,0, ,0+,GT,180, ,ns,1.8E-07, ,EC+B+,100, , , , , , , , , , , , ,,,,,-2036,586,12832,542,,,489,541,8073,8,516.672,63971336,540,-26700,503
0,65,23,42,V,V 65,,,0, , ,GT,360, ,ns,3.6E-07, ,B-,100, ,B-N, , , , , , , , , , ,16440,583,13629,666,-15136,781,,,3531,640,18044,781,7976,8,518.44,64987354,537,-11780,500
0,65,24,41,Cr,Cr 65,,,0, ,(1/2-), ,27,3,ms,0.027,0.003,B-,100, , , , , , , , , , , , ,12748,300,6698,300,-14295,500,-16440,583,2811,532,19189,500,8217,5,534.105,64969705,322,-28220,300
0,65,25,40,Mn,Mn 65,,,0, ,(5/2-), ,92,1,ms,0.092,0.001,B-,100, ,B-5N,21, ,B-5N,21, , , , , , ,10250.557,6326,5930.89,6,-12885.83,894,-12747.339,300,6049.62,5,14776.55,440,8400.681,57,546.044265,64956019.75,4000,-40967.339,3726
0,65,26,39,Fe,Fe 65,,,0, ,(1/2-), ,0.81,5,s,0.81,0.05,B-,100, , , , , , , , , , , , ,7967.303,5520,503.12,21,-11167.58,101,-10250.556,6,4319.67,7,15517.83,6,8546.346,79,555.51249,64945015.324,5487,-51217.895,5112
0,65,27,38,Co,Co 65,,,0, ,(7/2)-, ,1.16,3,s,1.16,0.03,B-,100, , , , , , , , , , , , ,5940.487,2141,-157.59,214,-9867.99,3,-7967.303,6,7464.19,20,11504.62,5,8656.884,32,562.69746,64936462.073,2235,-59185.198,2083
0,65,28,37,Ni,Ni 65,,,0, ,5/2-, ,2.5175,5,h,9063,1.8,B-,100, , , , , , , , ,0.69, , , ,2137.975,706,-7772.46,26,-8630.11,265,-5940.487,2141,6098.08,14,12622.33,20,8736.24,8,567.8556,64930084.697,531,-65125.685,495
1,65,29,36,Cu,Cu 65,3.9022,14,0, ,3/2-, ,STABLE, , , , , , , , , , , , , , ,2.3816, ,-0.195, ,-1351.64,360,-9330.96,39,-6790.51,98,-2137.975,817,9910.43,67,7453.71,69,8757.096,10,569.21124,64927789.487,697,-67263.66,650
0,65,30,35,Zn,Zn 65,,,0, ,5/2-, ,243.93,9,d,21075552,7776,EC+B+,100, , , , , , , , ,0.769, ,-0.023, ,-3254.513,662,-15150.52,149,-4115.03,67,1351.641,919,7979.32,17,7776.44,66,8724.265,10,567.077225,64929240.532,697,-65912.019,650
0,65,31,34,Ga,Ga 65,,,0, ,3/2-, ,15.2,2,m,912,12,EC+B+,100, , , , , , , , , , , , ,-6179.291,2313,-16413.33,4,-3098.36,95,3254.512,1042,11896,158,3942.46,64,8662.16,13,563.0404,64932734.395,874,-62657.507,815
0,65,32,33,Ge,Ge 65,,,0, ,3/2-, ,30.9,5,s,30.9,0.5,EC+B+,100, ,ECP,0.011,0.003, , , , , , , , ,-9541.165,84794,-25017,203,-2554.23,16,6179.291,2313,10234.04,4,4934.37,259,8555.058,33,556.07877,64939368.137,2323,-56478.216,2165
0,65,33,32,As,As 65,,,0, , , ,128,16,ms,0.128,0.016,EC+B+,100, , , , , , , , , , , , ,-13917,312,-28308,510,-2227.31,93,9541.165,85,15476,220,-89.47,85,8396.234,1304,545.75521,64949611,91000,-46937.051,84766
0,65,34,31,Se,Se 65,,,0, ,(3/2-), ,33,4,ms,0.033,0.004,EC+B+,100, ,ECP,100, , , , , , , , , ,,,,,-2085,424,13917.051,312,14391,586,776,362,8170,5,531.05,64964552,322,-33020,300
0,66,23,43,V,V 66,,,0, , ,GT,360, ,ns,3.6E-07, ,B-, , ,B-N, , , , , , , , , , ,19110,640,14538,583,,,,,1902,707,,,7884,8,520.344,65993977,537,-5610,500
0,66,24,42,Cr,Cr 66,,,0, ,0+, ,24,2,ms,0.024,0.002,B-,100, , , , , , , , , , , , ,12030,400,8176,400,-14645,565,-19110,640,4572,500,20229,640,8161,6,538.626,65973462,429,-24720,400
0,66,25,41,Mn,Mn 66,,,0, , , ,65,2,ms,0.065,0.002,B-,100, , , , , , , , , , , , ,13317.452,11906,6396.19,12,-13699,298,-12030.387,400,3854.37,12,15820,300,8331.798,169,549.898668,65960546.834,12000,-36750.387,11178
0,66,26,40,Fe,Fe 66,,,0, ,0+, ,440,60,ms,0.44,0.06,B-,100, , , , , , , , , , , , ,6340.694,14561,1046.04,5,-11597.79,148,-13317.452,12,6921.26,7,16389.47,6,8521.724,62,562.433784,65946249.96,4400,-50067.839,4099
0,66,27,39,Co,Co 66,,,0, ,(3+), ,0.2,2,s,0.2,0.02,B-,100, , , , , , , , , , , , ,9597.752,14042,645.83,14,-10309.49,15,-6340.694,15,5294.65,14,12479.61,15,8605.941,212,567.992106,65939442.945,15000,-56408.533,13972
0,66,28,38,Ni,Ni 66,,,0, ,0+, ,54.6,3,h,196560,1080,B-,100, , , , , , , , , , , , ,251.987,1543,-6813.94,154,-9553.15,3,-9597.752,14,8951.92,148,14110.06,250,8739.508,21,576.807528,65929139.334,1500,-66006.285,1397
0,66,29,37,Cu,Cu 66,,,0, ,1+, ,5.12,14,m,307.2,0.84,B-,100, , , , , , , , ,-0.282, , , ,2640.888,931,-8417.57,37,-7258.91,19,-251.987,1543,7065.93,9,8421.56,71,8731.472,10,576.277152,65928868.814,703,-66258.272,655
1,66,30,36,Zn,Zn 66,3.9491,14,0, ,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-5175.5,800,-14312.97,106,-4577.75,69,-2640.888,995,11058.46,92,8924.47,93,8759.632,11,578.135712,65926033.704,804,-68899.16,749
0,66,31,35,Ga,Ga 66,,0,0, ,0+, ,9.49,3,h,34164,108,EC+B+,100, , , , , , , , , , , , ,-2116.628,2639,-15316.76,243,-3361.15,115,5175.5,13,9137.47,132,5100.61,122,8669.361,17,572.177826,65931589.832,1176,-63723.66,1096
0,66,32,34,Ge,Ge 66,,,0, ,0+, ,2.26,5,h,8136,180,EC+B+,100, , , , , , , , , , , , ,-9581.955,6168,-22741.3,85,-2863.98,248,2116.628,2639,13200.13,3,6238.5,254,8625.437,36,569.278842,65933862.126,2577,-61607.032,2401
0,66,33,33,As,As 66,,,0, ,[0+], ,95.77,23,ms,0.09577,0.00023,EC+B+,100, , , , , , , , , , , , ,-10365,200,-27077,300,-2463.09,6,9581.955,6,13159.34,85,2835.83,6,8468.403,86,558.914598,65944148.779,6100,-52025.077,5682
0,66,34,32,Se,Se 66,,,0, ,0+, ,42,12,ms,0.042,0.012,EC,100, , , , , , , , , , , , ,,,,,-2345,244,10365.077,200,16712,361,2012,217,8300,3,547.8,65955276,215,-41660,200
0,67,23,44,V,V 67,,,0, , ,GT,620, ,ns,6.2E-07, ,B-2N, , ,B-N, , ,B-, , , , , , , ,18030,721,15998,721,,,,,3111,781,,,7812,9,523.404,66999302,644,-650,600
0,67,25,42,Mn,Mn 67,,,0, ,(5/2-), ,47,2,ms,0.047,0.002,B-,100, ,B-N, , , , , , , , , , ,12150,404,8536,300,-13995,500,-14780,500,4781,300,16029,500,8279,4,554.693,66964079,322,-33460,300
0,67,26,41,Fe,Fe 67,,,0, ,(5/2+), ,0.6,+2-1,s,0.6, ,B-,100, , , , , , , , , , , , ,9711.62,270362,2727.06,271,-12027.6,449,-12150.155,404,3613.63,270,16148.74,271,8448.469,4034,566.047423,66951035.482,290163,-45610.155,270285
